Modality,Model,threshold,accuracy,precision,recall,f1,balanced_accuracy,tp,tn,fp,fn
Video,LogisticRegression,0.38,0.8403361344537815,0.8271604938271605,0.9305555555555556,0.8758169934640523,0.8163416075650118,67,33,14,5
Video,LogisticRegression,0.39,0.8403361344537815,0.8271604938271605,0.9305555555555556,0.8758169934640523,0.8163416075650118,67,33,14,5
Video,LogisticRegression,0.4,0.8403361344537815,0.8271604938271605,0.9305555555555556,0.8758169934640523,0.8163416075650118,67,33,14,5
Video,LogisticRegression,0.41,0.8403361344537815,0.8271604938271605,0.9305555555555556,0.8758169934640523,0.8163416075650118,67,33,14,5
Video,LogisticRegression,0.42,0.8403361344537815,0.8354430379746836,0.9166666666666666,0.8741721854304636,0.8200354609929078,66,34,13,6
Video,LogisticRegression,0.43,0.8403361344537815,0.8354430379746836,0.9166666666666666,0.8741721854304636,0.8200354609929078,66,34,13,6
Video,LogisticRegression,0.44,0.8319327731092437,0.8333333333333334,0.9027777777777778,0.8666666666666667,0.8130910165484634,65,34,13,7
Video,LogisticRegression,0.45,0.8403361344537815,0.8441558441558441,0.9027777777777778,0.87248322147651,0.8237293144208038,65,35,12,7
Video,LogisticRegression,0.46,0.8403361344537815,0.8441558441558441,0.9027777777777778,0.87248322147651,0.8237293144208038,65,35,12,7
Video,LogisticRegression,0.47,0.8403361344537815,0.8441558441558441,0.9027777777777778,0.87248322147651,0.8237293144208038,65,35,12,7
Video,LogisticRegression,0.48,0.8403361344537815,0.8441558441558441,0.9027777777777778,0.87248322147651,0.8237293144208038,65,35,12,7
Video,LogisticRegression,0.49,0.8403361344537815,0.8441558441558441,0.9027777777777778,0.87248322147651,0.8237293144208038,65,35,12,7
Video,LogisticRegression,0.5,0.8403361344537815,0.8441558441558441,0.9027777777777778,0.87248322147651,0.8237293144208038,65,35,12,7
Video,LogisticRegression,0.51,0.8403361344537815,0.8441558441558441,0.9027777777777778,0.87248322147651,0.8237293144208038,65,35,12,7
Video,LogisticRegression,0.52,0.8403361344537815,0.8441558441558441,0.9027777777777778,0.87248322147651,0.8237293144208038,65,35,12,7
Video,LogisticRegression,0.53,0.8403361344537815,0.8441558441558441,0.9027777777777778,0.87248322147651,0.8237293144208038,65,35,12,7
Video,LogisticRegression,0.54,0.8403361344537815,0.8441558441558441,0.9027777777777778,0.87248322147651,0.8237293144208038,65,35,12,7
Video,LogisticRegression,0.55,0.8487394957983193,0.8552631578947368,0.9027777777777778,0.8783783783783784,0.8343676122931443,65,36,11,7
Video,LogisticRegression,0.56,0.8487394957983193,0.8552631578947368,0.9027777777777778,0.8783783783783784,0.8343676122931443,65,36,11,7
Video,LogisticRegression,0.57,0.8487394957983193,0.8552631578947368,0.9027777777777778,0.8783783783783784,0.8343676122931443,65,36,11,7
Video,LogisticRegression,0.58,0.8403361344537815,0.8533333333333334,0.8888888888888888,0.8707482993197279,0.8274231678486997,64,36,11,8
Video,LogisticRegression,0.59,0.8403361344537815,0.8533333333333334,0.8888888888888888,0.8707482993197279,0.8274231678486997,64,36,11,8
Video,LogisticRegression,0.6,0.8403361344537815,0.8533333333333334,0.8888888888888888,0.8707482993197279,0.8274231678486997,64,36,11,8
Video,LogisticRegression,0.61,0.8403361344537815,0.8533333333333334,0.8888888888888888,0.8707482993197279,0.8274231678486997,64,36,11,8
Video,LogisticRegression,0.62,0.8319327731092437,0.8513513513513513,0.875,0.863013698630137,0.8204787234042553,63,36,11,9
Video,LogisticRegression,0.63,0.8235294117647058,0.8493150684931506,0.8611111111111112,0.8551724137931035,0.8135342789598109,62,36,11,10
Video,LogisticRegression,0.64,0.8235294117647058,0.8493150684931506,0.8611111111111112,0.8551724137931035,0.8135342789598109,62,36,11,10
Video,LogisticRegression,0.65,0.8235294117647058,0.8493150684931506,0.8611111111111112,0.8551724137931035,0.8135342789598109,62,36,11,10
Video,LogisticRegression,0.66,0.8235294117647058,0.8591549295774648,0.8472222222222222,0.8531468531468531,0.8172281323877069,61,37,10,11
Video,LogisticRegression,0.67,0.8235294117647058,0.8591549295774648,0.8472222222222222,0.8531468531468531,0.8172281323877069,61,37,10,11
Video,LogisticRegression,0.68,0.8319327731092437,0.8714285714285714,0.8472222222222222,0.8591549295774648,0.8278664302600472,61,38,9,11
Video,LogisticRegression,0.69,0.8403361344537815,0.8840579710144928,0.8472222222222222,0.8652482269503546,0.8385047281323876,61,39,8,11
Video,LogisticRegression,0.7,0.8403361344537815,0.8840579710144928,0.8472222222222222,0.8652482269503546,0.8385047281323876,61,39,8,11
Video,LogisticRegression,0.71,0.8403361344537815,0.8840579710144928,0.8472222222222222,0.8652482269503546,0.8385047281323876,61,39,8,11
Video,LogisticRegression,0.72,0.8319327731092437,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.8315602836879432,60,39,8,12
Video,LogisticRegression,0.73,0.8319327731092437,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.8315602836879432,60,39,8,12
Video,LogisticRegression,0.74,0.8319327731092437,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.8315602836879432,60,39,8,12
Video,LogisticRegression,0.75,0.8319327731092437,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.8315602836879432,60,39,8,12
Video,LogisticRegression,0.76,0.8319327731092437,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.8315602836879432,60,39,8,12
Video,LogisticRegression,0.77,0.8319327731092437,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.8315602836879432,60,39,8,12
Video,LogisticRegression,0.78,0.8319327731092437,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.8315602836879432,60,39,8,12
Video,LogisticRegression,0.79,0.8235294117647058,0.8805970149253731,0.8194444444444444,0.8489208633093526,0.8246158392434988,59,39,8,13
Video,LogisticRegression,0.8,0.8151260504201681,0.8787878787878788,0.8055555555555556,0.8405797101449275,0.8176713947990544,58,39,8,14
Video,LogisticRegression,0.81,0.8151260504201681,0.8787878787878788,0.8055555555555556,0.8405797101449275,0.8176713947990544,58,39,8,14
Video,LogisticRegression,0.82,0.8151260504201681,0.8787878787878788,0.8055555555555556,0.8405797101449275,0.8176713947990544,58,39,8,14
Video,LogisticRegression,0.83,0.8151260504201681,0.8787878787878788,0.8055555555555556,0.8405797101449275,0.8176713947990544,58,39,8,14
Video,LogisticRegression,0.84,0.8235294117647058,0.8923076923076924,0.8055555555555556,0.8467153284671532,0.8283096926713949,58,40,7,14
Video,LogisticRegression,0.85,0.8235294117647058,0.8923076923076924,0.8055555555555556,0.8467153284671532,0.8283096926713949,58,40,7,14
Video,LogisticRegression,0.86,0.8235294117647058,0.9047619047619048,0.7916666666666666,0.8444444444444444,0.8320035460992907,57,41,6,15
Video,LogisticRegression,0.87,0.8319327731092437,0.9193548387096774,0.7916666666666666,0.8507462686567164,0.8426418439716312,57,42,5,15
Video,LogisticRegression,0.88,0.8235294117647058,0.9180327868852459,0.7777777777777778,0.8421052631578947,0.8356973995271868,56,42,5,16
Video,LogisticRegression,0.89,0.8235294117647058,0.9180327868852459,0.7777777777777778,0.8421052631578947,0.8356973995271868,56,42,5,16
Video,LogisticRegression,0.9,0.8235294117647058,0.9180327868852459,0.7777777777777778,0.8421052631578947,0.8356973995271868,56,42,5,16
Video,LogisticRegression,0.91,0.8235294117647058,0.9180327868852459,0.7777777777777778,0.8421052631578947,0.8356973995271868,56,42,5,16
Video,LogisticRegression,0.92,0.8235294117647058,0.9180327868852459,0.7777777777777778,0.8421052631578947,0.8356973995271868,56,42,5,16
Video,LogisticRegression,0.93,0.8151260504201681,0.9166666666666666,0.7638888888888888,0.8333333333333334,0.8287529550827423,55,42,5,17
Video,LogisticRegression,0.94,0.7983193277310925,0.9137931034482759,0.7361111111111112,0.8153846153846154,0.8148640661938534,53,42,5,19
Video,LogisticRegression,0.95,0.7983193277310925,0.9285714285714286,0.7222222222222222,0.8125,0.8185579196217494,52,43,4,20
Video,LogisticRegression,0.96,0.7815126050420168,0.9259259259259259,0.6944444444444444,0.7936507936507936,0.8046690307328606,50,43,4,22
Video,LogisticRegression,0.97,0.7647058823529411,0.94,0.6527777777777778,0.7704918032786885,0.7944739952718676,47,44,3,25
Video,LogisticRegression,0.98,0.7478991596638656,0.9565217391304348,0.6111111111111112,0.7457627118644068,0.7842789598108748,44,45,2,28
Video,LogisticRegression,0.99,0.6638655462184874,0.9444444444444444,0.4722222222222222,0.6296296296296297,0.7148345153664303,34,45,2,38
Video,SVM,0.01,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,SVM,0.02,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,SVM,0.03,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,SVM,0.04,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,SVM,0.05,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,SVM,0.06,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,SVM,0.07,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,SVM,0.08,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,SVM,0.09,0.6134453781512605,0.6101694915254238,1.0,0.7578947368421053,0.5106382978723404,72,1,46,0
Video,SVM,0.1,0.6134453781512605,0.6101694915254238,1.0,0.7578947368421053,0.5106382978723404,72,1,46,0
Video,SVM,0.11,0.6134453781512605,0.6101694915254238,1.0,0.7578947368421053,0.5106382978723404,72,1,46,0
Video,SVM,0.12,0.6134453781512605,0.6101694915254238,1.0,0.7578947368421053,0.5106382978723404,72,1,46,0
Video,SVM,0.13,0.6134453781512605,0.6101694915254238,1.0,0.7578947368421053,0.5106382978723404,72,1,46,0
Video,SVM,0.14,0.6134453781512605,0.6101694915254238,1.0,0.7578947368421053,0.5106382978723404,72,1,46,0
Video,SVM,0.15,0.6134453781512605,0.6101694915254238,1.0,0.7578947368421053,0.5106382978723404,72,1,46,0
Video,SVM,0.16,0.6218487394957983,0.6153846153846154,1.0,0.7619047619047619,0.5212765957446809,72,2,45,0
Video,SVM,0.17,0.6218487394957983,0.6153846153846154,1.0,0.7619047619047619,0.5212765957446809,72,2,45,0
Video,SVM,0.18,0.6218487394957983,0.6173913043478261,0.9861111111111112,0.7593582887700535,0.5249704491725768,71,3,44,1
Video,SVM,0.19,0.6218487394957983,0.6194690265486725,0.9722222222222222,0.7567567567567568,0.5286643026004728,70,4,43,2
Video,SVM,0.2,0.6302521008403361,0.625,0.9722222222222222,0.7608695652173914,0.5393026004728132,70,5,42,2
Video,SVM,0.21,0.6302521008403361,0.625,0.9722222222222222,0.7608695652173914,0.5393026004728132,70,5,42,2
Video,SVM,0.22,0.6302521008403361,0.625,0.9722222222222222,0.7608695652173914,0.5393026004728132,70,5,42,2
Video,SVM,0.23,0.6470588235294118,0.6363636363636364,0.9722222222222222,0.7692307692307693,0.5605791962174941,70,7,40,2
Video,SVM,0.24,0.6470588235294118,0.6363636363636364,0.9722222222222222,0.7692307692307693,0.5605791962174941,70,7,40,2
Video,SVM,0.25,0.6470588235294118,0.6363636363636364,0.9722222222222222,0.7692307692307693,0.5605791962174941,70,7,40,2
Video,SVM,0.26,0.6470588235294118,0.6363636363636364,0.9722222222222222,0.7692307692307693,0.5605791962174941,70,7,40,2
Video,SVM,0.27,0.6638655462184874,0.6481481481481481,0.9722222222222222,0.7777777777777778,0.581855791962175,70,9,38,2
Video,SVM,0.28,0.6722689075630253,0.6571428571428571,0.9583333333333334,0.7796610169491526,0.5961879432624113,69,11,36,3
Video,SVM,0.29,0.6890756302521008,0.6699029126213593,0.9583333333333334,0.7885714285714286,0.6174645390070922,69,13,34,3
Video,SVM,0.3,0.6890756302521008,0.6732673267326733,0.9444444444444444,0.7861271676300579,0.6211583924349882,68,14,33,4
Video,SVM,0.31,0.6890756302521008,0.6732673267326733,0.9444444444444444,0.7861271676300579,0.6211583924349882,68,14,33,4
Video,SVM,0.32,0.6974789915966386,0.6836734693877551,0.9305555555555556,0.788235294117647,0.6354905437352246,67,16,31,5
Video,SVM,0.33,0.6890756302521008,0.6804123711340206,0.9166666666666666,0.7810650887573964,0.6285460992907801,66,16,31,6
Video,SVM,0.34,0.6890756302521008,0.6804123711340206,0.9166666666666666,0.7810650887573964,0.6285460992907801,66,16,31,6
Video,SVM,0.35,0.7058823529411765,0.6947368421052632,0.9166666666666666,0.7904191616766467,0.649822695035461,66,18,29,6
Video,SVM,0.36,0.7058823529411765,0.6947368421052632,0.9166666666666666,0.7904191616766467,0.649822695035461,66,18,29,6
Video,SVM,0.37,0.7226890756302521,0.7096774193548387,0.9166666666666666,0.8,0.6710992907801419,66,20,27,6
Video,SVM,0.38,0.7226890756302521,0.7096774193548387,0.9166666666666666,0.8,0.6710992907801419,66,20,27,6
Video,SVM,0.39,0.7310924369747899,0.717391304347826,0.9166666666666666,0.8048780487804879,0.6817375886524822,66,21,26,6
Video,SVM,0.4,0.7310924369747899,0.717391304347826,0.9166666666666666,0.8048780487804879,0.6817375886524822,66,21,26,6
Video,SVM,0.41,0.7142857142857143,0.7111111111111111,0.8888888888888888,0.7901234567901234,0.6678486997635933,64,21,26,8
Video,SVM,0.42,0.7142857142857143,0.7111111111111111,0.8888888888888888,0.7901234567901234,0.6678486997635933,64,21,26,8
Video,SVM,0.43,0.7058823529411765,0.7078651685393258,0.875,0.782608695652174,0.6609042553191489,63,21,26,9
Video,SVM,0.44,0.7058823529411765,0.7078651685393258,0.875,0.782608695652174,0.6609042553191489,63,21,26,9
Video,SVM,0.45,0.7142857142857143,0.7159090909090909,0.875,0.7875,0.6715425531914894,63,22,25,9
Video,SVM,0.46,0.7310924369747899,0.7325581395348837,0.875,0.7974683544303798,0.6928191489361701,63,24,23,9
Video,SVM,0.47,0.7310924369747899,0.7325581395348837,0.875,0.7974683544303798,0.6928191489361701,63,24,23,9
Video,SVM,0.48,0.7310924369747899,0.7325581395348837,0.875,0.7974683544303798,0.6928191489361701,63,24,23,9
Video,SVM,0.49,0.7142857142857143,0.7261904761904762,0.8472222222222222,0.782051282051282,0.6789302600472813,61,24,23,11
Video,SVM,0.5,0.7310924369747899,0.7439024390243902,0.8472222222222222,0.7922077922077922,0.7002068557919622,61,26,21,11
Video,SVM,0.51,0.7647058823529411,0.782051282051282,0.8472222222222222,0.8133333333333334,0.7427600472813238,61,30,17,11
Video,SVM,0.52,0.7647058823529411,0.782051282051282,0.8472222222222222,0.8133333333333334,0.7427600472813238,61,30,17,11
Video,SVM,0.53,0.7478991596638656,0.7763157894736842,0.8194444444444444,0.7972972972972973,0.728871158392435,59,30,17,13
Video,SVM,0.54,0.7478991596638656,0.7837837837837838,0.8055555555555556,0.7945205479452054,0.732565011820331,58,31,16,14
Video,SVM,0.55,0.7478991596638656,0.7837837837837838,0.8055555555555556,0.7945205479452054,0.732565011820331,58,31,16,14
Video,SVM,0.56,0.7394957983193278,0.7887323943661971,0.7777777777777778,0.7832167832167832,0.7293144208037825,56,32,15,16
Video,SVM,0.57,0.7394957983193278,0.7971014492753623,0.7638888888888888,0.7801418439716312,0.7330082742316785,55,33,14,17
Video,SVM,0.58,0.7394957983193278,0.7971014492753623,0.7638888888888888,0.7801418439716312,0.7330082742316785,55,33,14,17
Video,SVM,0.59,0.7394957983193278,0.8153846153846154,0.7361111111111112,0.7737226277372263,0.7403959810874705,53,35,12,19
Video,SVM,0.6,0.7394957983193278,0.8153846153846154,0.7361111111111112,0.7737226277372263,0.7403959810874705,53,35,12,19
Video,SVM,0.61,0.7563025210084033,0.8412698412698413,0.7361111111111112,0.7851851851851852,0.7616725768321513,53,37,10,19
Video,SVM,0.62,0.7563025210084033,0.8412698412698413,0.7361111111111112,0.7851851851851852,0.7616725768321513,53,37,10,19
Video,SVM,0.63,0.7647058823529411,0.8548387096774194,0.7361111111111112,0.7910447761194029,0.7723108747044918,53,38,9,19
Video,SVM,0.64,0.7563025210084033,0.8524590163934426,0.7222222222222222,0.7819548872180451,0.7653664302600472,52,38,9,20
Video,SVM,0.65,0.7394957983193278,0.8596491228070176,0.6805555555555556,0.7596899224806202,0.7551713947990544,49,39,8,23
Video,SVM,0.66,0.7226890756302521,0.8823529411764706,0.625,0.7317073170731707,0.7486702127659575,45,41,6,27
Video,SVM,0.67,0.7226890756302521,0.8823529411764706,0.625,0.7317073170731707,0.7486702127659575,45,41,6,27
Video,SVM,0.68,0.7142857142857143,0.88,0.6111111111111112,0.7213114754098361,0.741725768321513,44,41,6,28
Video,SVM,0.69,0.7226890756302521,0.9148936170212766,0.5972222222222222,0.7226890756302521,0.7560579196217494,43,43,4,29
Video,SVM,0.7,0.7142857142857143,0.9130434782608695,0.5833333333333334,0.711864406779661,0.749113475177305,42,43,4,30
Video,SVM,0.71,0.6722689075630253,0.9024390243902439,0.5138888888888888,0.6548672566371682,0.7143912529550827,37,43,4,35
Video,SVM,0.72,0.6722689075630253,0.9024390243902439,0.5138888888888888,0.6548672566371682,0.7143912529550827,37,43,4,35
Video,SVM,0.73,0.6638655462184874,0.9,0.5,0.6428571428571429,0.7074468085106382,36,43,4,36
Video,SVM,0.74,0.6554621848739496,0.8974358974358975,0.4861111111111111,0.6306306306306306,0.7005023640661938,35,43,4,37
Video,SVM,0.75,0.6218487394957983,0.8857142857142857,0.4305555555555556,0.5794392523364486,0.6727245862884161,31,43,4,41
Video,SVM,0.76,0.6050420168067226,0.8787878787878788,0.4027777777777778,0.5523809523809524,0.6588356973995272,29,43,4,43
Video,SVM,0.77,0.6050420168067226,0.8787878787878788,0.4027777777777778,0.5523809523809524,0.6588356973995272,29,43,4,43
Video,SVM,0.78,0.6050420168067226,0.8787878787878788,0.4027777777777778,0.5523809523809524,0.6588356973995272,29,43,4,43
Video,SVM,0.79,0.5882352941176471,0.8709677419354839,0.375,0.5242718446601942,0.6449468085106382,27,43,4,45
Video,SVM,0.8,0.5546218487394958,0.8518518518518519,0.3194444444444444,0.46464646464646464,0.6171690307328606,23,43,4,49
Video,SVM,0.81,0.5630252100840336,0.8846153846153846,0.3194444444444444,0.46938775510204084,0.6278073286052009,23,44,3,49
Video,SVM,0.82,0.5462184873949579,0.875,0.2916666666666667,0.4375,0.6139184397163121,21,44,3,51
Video,SVM,0.83,0.5378151260504201,0.8695652173913043,0.2777777777777778,0.42105263157894735,0.6069739952718676,20,44,3,52
Video,SVM,0.84,0.5462184873949579,0.9090909090909091,0.2777777777777778,0.425531914893617,0.6176122931442081,20,45,2,52
Video,SVM,0.85,0.5462184873949579,0.95,0.2638888888888889,0.41304347826086957,0.621306146572104,19,46,1,53
Video,SVM,0.86,0.5378151260504201,0.9473684210526315,0.25,0.3956043956043956,0.6143617021276595,18,46,1,54
Video,SVM,0.87,0.5378151260504201,0.9473684210526315,0.25,0.3956043956043956,0.6143617021276595,18,46,1,54
Video,SVM,0.88,0.5294117647058824,0.9444444444444444,0.2361111111111111,0.37777777777777777,0.6074172576832151,17,46,1,55
Video,SVM,0.89,0.5126050420168067,0.9375,0.20833333333333334,0.3409090909090909,0.5935283687943262,15,46,1,57
Video,SVM,0.9,0.4789915966386555,0.9166666666666666,0.1527777777777778,0.2619047619047619,0.5657505910165485,11,46,1,61
Video,SVM,0.91,0.47058823529411764,0.9090909090909091,0.1388888888888889,0.24096385542168675,0.558806146572104,10,46,1,62
Video,SVM,0.92,0.46218487394957986,0.9,0.125,0.21951219512195122,0.5518617021276595,9,46,1,63
Video,SVM,0.93,0.453781512605042,0.8888888888888888,0.1111111111111111,0.19753086419753085,0.5449172576832151,8,46,1,64
Video,SVM,0.94,0.4369747899159664,1.0,0.06944444444444445,0.12987012987012986,0.5347222222222222,5,47,0,67
Video,SVM,0.95,0.4117647058823529,1.0,0.027777777777777776,0.05405405405405406,0.5138888888888888,2,47,0,70
Video,SVM,0.96,0.4117647058823529,1.0,0.027777777777777776,0.05405405405405406,0.5138888888888888,2,47,0,70
Video,SVM,0.97,0.40336134453781514,1.0,0.013888888888888888,0.0273972602739726,0.5069444444444444,1,47,0,71
Video,SVM,0.98,0.3949579831932773,0.0,0.0,0.0,0.5,0,47,0,72
Video,SVM,0.99,0.3949579831932773,0.0,0.0,0.0,0.5,0,47,0,72
Video,RandomForest,0.01,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.02,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.03,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.04,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.05,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.06,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.07,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.08,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.09,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.1,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.11,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.12,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.13,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.14,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.15,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.16,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.17,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.18,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.19,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.2,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.21,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.22,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.23,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.24,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.25,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.26,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.27,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.28,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.29,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.3,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.31,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.32,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.33,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Video,RandomForest,0.34,0.6386554621848739,0.6260869565217392,1.0,0.7700534759358288,0.5425531914893617,72,4,43,0
Video,RandomForest,0.35,0.6470588235294118,0.6339285714285714,0.9861111111111112,0.7717391304347826,0.5568853427895981,71,6,41,1
Video,RandomForest,0.36,0.6386554621848739,0.6306306306306306,0.9722222222222222,0.7650273224043715,0.5499408983451537,70,6,41,2
Video,RandomForest,0.37,0.6386554621848739,0.6306306306306306,0.9722222222222222,0.7650273224043715,0.5499408983451537,70,6,41,2
Video,RandomForest,0.38,0.6386554621848739,0.6306306306306306,0.9722222222222222,0.7650273224043715,0.5499408983451537,70,6,41,2
Video,RandomForest,0.39,0.6554621848739496,0.6422018348623854,0.9722222222222222,0.7734806629834254,0.5712174940898345,70,8,39,2
Video,RandomForest,0.4,0.6554621848739496,0.6448598130841121,0.9583333333333334,0.770949720670391,0.5749113475177305,69,9,38,3
Video,RandomForest,0.41,0.6554621848739496,0.6448598130841121,0.9583333333333334,0.770949720670391,0.5749113475177305,69,9,38,3
Video,RandomForest,0.42,0.6638655462184874,0.6538461538461539,0.9444444444444444,0.7727272727272727,0.5892434988179669,68,11,36,4
Video,RandomForest,0.43,0.6722689075630253,0.6633663366336634,0.9305555555555556,0.7745664739884393,0.6035756501182034,67,13,34,5
Video,RandomForest,0.44,0.6722689075630253,0.6633663366336634,0.9305555555555556,0.7745664739884393,0.6035756501182034,67,13,34,5
Video,RandomForest,0.45,0.6638655462184874,0.66,0.9166666666666666,0.7674418604651163,0.5966312056737588,66,13,34,6
Video,RandomForest,0.46,0.6890756302521008,0.6804123711340206,0.9166666666666666,0.7810650887573964,0.6285460992907801,66,16,31,6
Video,RandomForest,0.47,0.6974789915966386,0.6914893617021277,0.9027777777777778,0.7831325301204819,0.6428782505910166,65,18,29,7
Video,RandomForest,0.48,0.6890756302521008,0.6881720430107527,0.8888888888888888,0.7757575757575758,0.635933806146572,64,18,29,8
Video,RandomForest,0.49,0.7058823529411765,0.7032967032967034,0.8888888888888888,0.7852760736196319,0.6572104018912529,64,20,27,8
Video,RandomForest,0.5,0.7058823529411765,0.7078651685393258,0.875,0.782608695652174,0.6609042553191489,63,21,26,9
Video,RandomForest,0.51,0.7226890756302521,0.7241379310344828,0.875,0.7924528301886793,0.6821808510638298,63,23,24,9
Video,RandomForest,0.52,0.7226890756302521,0.7241379310344828,0.875,0.7924528301886793,0.6821808510638298,63,23,24,9
Video,RandomForest,0.53,0.7478991596638656,0.7560975609756098,0.8611111111111112,0.8051948051948052,0.7177895981087471,62,27,20,10
Video,RandomForest,0.54,0.7394957983193278,0.7530864197530864,0.8472222222222222,0.7973856209150327,0.7108451536643026,61,27,20,11
Video,RandomForest,0.55,0.7142857142857143,0.7435897435897436,0.8055555555555556,0.7733333333333333,0.6900118203309693,58,27,20,14
Video,RandomForest,0.56,0.7226890756302521,0.7532467532467533,0.8055555555555556,0.7785234899328859,0.7006501182033097,58,28,19,14
Video,RandomForest,0.57,0.7226890756302521,0.76,0.7916666666666666,0.7755102040816326,0.7043439716312057,57,29,18,15
Video,RandomForest,0.58,0.7394957983193278,0.7887323943661971,0.7777777777777778,0.7832167832167832,0.7293144208037825,56,32,15,16
Video,RandomForest,0.59,0.7226890756302521,0.7910447761194029,0.7361111111111112,0.762589928057554,0.7191193853427896,53,33,14,19
Video,RandomForest,0.6,0.6890756302521008,0.7777777777777778,0.6805555555555556,0.725925925925926,0.6913416075650118,49,33,14,23
Video,RandomForest,0.61,0.680672268907563,0.7741935483870968,0.6666666666666666,0.7164179104477612,0.6843971631205674,48,33,14,24
Video,RandomForest,0.62,0.6722689075630253,0.7894736842105263,0.625,0.6976744186046512,0.6848404255319149,45,35,12,27
