Modality,Model,threshold,accuracy,precision,recall,f1,balanced_accuracy,tp,tn,fp,fn
Video,LogisticRegression,0.75,0.8404255319148937,0.8780487804878049,0.782608695652174,0.8275862068965517,0.8392210144927537,36,43,5,10
Video,LogisticRegression,0.76,0.8297872340425532,0.875,0.7608695652173914,0.813953488372093,0.8283514492753623,35,43,5,11
Video,LogisticRegression,0.77,0.8297872340425532,0.875,0.7608695652173914,0.813953488372093,0.8283514492753623,35,43,5,11
Video,LogisticRegression,0.78,0.8191489361702128,0.8717948717948718,0.7391304347826086,0.8,0.817481884057971,34,43,5,12
Video,LogisticRegression,0.79,0.8191489361702128,0.8717948717948718,0.7391304347826086,0.8,0.817481884057971,34,43,5,12
Video,LogisticRegression,0.8,0.8085106382978723,0.868421052631579,0.717391304347826,0.7857142857142857,0.8066123188405797,33,43,5,13
Video,LogisticRegression,0.81,0.8085106382978723,0.868421052631579,0.717391304347826,0.7857142857142857,0.8066123188405797,33,43,5,13
Video,LogisticRegression,0.82,0.7978723404255319,0.8648648648648649,0.6956521739130435,0.7710843373493976,0.7957427536231885,32,43,5,14
Video,LogisticRegression,0.83,0.7978723404255319,0.8648648648648649,0.6956521739130435,0.7710843373493976,0.7957427536231885,32,43,5,14
Video,LogisticRegression,0.84,0.7978723404255319,0.8648648648648649,0.6956521739130435,0.7710843373493976,0.7957427536231885,32,43,5,14
Video,LogisticRegression,0.85,0.7978723404255319,0.8648648648648649,0.6956521739130435,0.7710843373493976,0.7957427536231885,32,43,5,14
Video,LogisticRegression,0.86,0.7978723404255319,0.8648648648648649,0.6956521739130435,0.7710843373493976,0.7957427536231885,32,43,5,14
Video,LogisticRegression,0.87,0.7872340425531915,0.8611111111111112,0.6739130434782609,0.7560975609756098,0.7848731884057971,31,43,5,15
Video,LogisticRegression,0.88,0.7872340425531915,0.8611111111111112,0.6739130434782609,0.7560975609756098,0.7848731884057971,31,43,5,15
Video,LogisticRegression,0.89,0.7978723404255319,0.8857142857142857,0.6739130434782609,0.7654320987654321,0.7952898550724637,31,44,4,15
Video,LogisticRegression,0.9,0.7659574468085106,0.875,0.6086956521739131,0.717948717948718,0.7626811594202898,28,44,4,18
Video,LogisticRegression,0.91,0.7659574468085106,0.875,0.6086956521739131,0.717948717948718,0.7626811594202898,28,44,4,18
Video,LogisticRegression,0.92,0.7659574468085106,0.875,0.6086956521739131,0.717948717948718,0.7626811594202898,28,44,4,18
Video,LogisticRegression,0.93,0.7659574468085106,0.875,0.6086956521739131,0.717948717948718,0.7626811594202898,28,44,4,18
Video,LogisticRegression,0.94,0.7446808510638298,0.8666666666666667,0.5652173913043478,0.6842105263157895,0.7409420289855072,26,44,4,20
Video,LogisticRegression,0.95,0.7340425531914894,0.8620689655172413,0.5434782608695652,0.6666666666666666,0.730072463768116,25,44,4,21
Video,LogisticRegression,0.96,0.7340425531914894,0.8888888888888888,0.5217391304347826,0.6575342465753424,0.7296195652173914,24,45,3,22
Video,LogisticRegression,0.97,0.7340425531914894,0.8888888888888888,0.5217391304347826,0.6575342465753424,0.7296195652173914,24,45,3,22
Video,LogisticRegression,0.98,0.7021276595744681,0.875,0.45652173913043476,0.6,0.6970108695652174,21,45,3,25
Video,LogisticRegression,0.99,0.648936170212766,0.8421052631578947,0.34782608695652173,0.49230769230769234,0.6426630434782609,16,45,3,30
Video,SVM,0.01,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Video,SVM,0.02,0.5,0.4946236559139785,1.0,0.6618705035971223,0.5104166666666666,46,1,47,0
Video,SVM,0.03,0.5106382978723404,0.5,1.0,0.6666666666666666,0.5208333333333334,46,2,46,0
Video,SVM,0.04,0.5106382978723404,0.5,1.0,0.6666666666666666,0.5208333333333334,46,2,46,0
Video,SVM,0.05,0.5106382978723404,0.5,1.0,0.6666666666666666,0.5208333333333334,46,2,46,0
Video,SVM,0.06,0.5106382978723404,0.5,1.0,0.6666666666666666,0.5208333333333334,46,2,46,0
Video,SVM,0.07,0.5212765957446809,0.5054945054945055,1.0,0.6715328467153284,0.53125,46,3,45,0
Video,SVM,0.08,0.5319148936170213,0.5111111111111111,1.0,0.6764705882352942,0.5416666666666666,46,4,44,0
Video,SVM,0.09,0.5319148936170213,0.5111111111111111,1.0,0.6764705882352942,0.5416666666666666,46,4,44,0
Video,SVM,0.1,0.5425531914893617,0.5168539325842697,1.0,0.6814814814814815,0.5520833333333334,46,5,43,0
Video,SVM,0.11,0.5531914893617021,0.5227272727272727,1.0,0.6865671641791045,0.5625,46,6,42,0
Video,SVM,0.12,0.5638297872340425,0.5294117647058824,0.9782608695652174,0.6870229007633588,0.572463768115942,45,8,40,1
Video,SVM,0.13,0.574468085106383,0.5357142857142857,0.9782608695652174,0.6923076923076923,0.5828804347826086,45,9,39,1
Video,SVM,0.14,0.574468085106383,0.5357142857142857,0.9782608695652174,0.6923076923076923,0.5828804347826086,45,9,39,1
Video,SVM,0.15,0.5851063829787234,0.5432098765432098,0.9565217391304348,0.6929133858267716,0.5928442028985508,44,11,37,2
Video,SVM,0.16,0.5851063829787234,0.5432098765432098,0.9565217391304348,0.6929133858267716,0.5928442028985508,44,11,37,2
Video,SVM,0.17,0.5851063829787234,0.5454545454545454,0.9130434782608695,0.6829268292682927,0.5919384057971014,42,13,35,4
Video,SVM,0.18,0.574468085106383,0.5394736842105263,0.8913043478260869,0.6721311475409836,0.5810688405797101,41,13,35,5
Video,SVM,0.19,0.5957446808510638,0.5540540540540541,0.8913043478260869,0.6833333333333333,0.6019021739130435,41,15,33,5
Video,SVM,0.2,0.6063829787234043,0.5616438356164384,0.8913043478260869,0.6890756302521008,0.6123188405797101,41,16,32,5
Video,SVM,0.21,0.648936170212766,0.5942028985507246,0.8913043478260869,0.7130434782608696,0.6539855072463768,41,20,28,5
Video,SVM,0.22,0.6595744680851063,0.6060606060606061,0.8695652173913043,0.7142857142857143,0.6639492753623188,40,22,26,6
Video,SVM,0.23,0.6595744680851063,0.6060606060606061,0.8695652173913043,0.7142857142857143,0.6639492753623188,40,22,26,6
Video,SVM,0.24,0.6702127659574468,0.6153846153846154,0.8695652173913043,0.7207207207207207,0.6743659420289855,40,23,25,6
Video,SVM,0.25,0.6702127659574468,0.6153846153846154,0.8695652173913043,0.7207207207207207,0.6743659420289855,40,23,25,6
Video,SVM,0.26,0.6702127659574468,0.6190476190476191,0.8478260869565217,0.7155963302752294,0.6739130434782609,39,24,24,7
Video,SVM,0.27,0.6702127659574468,0.6190476190476191,0.8478260869565217,0.7155963302752294,0.6739130434782609,39,24,24,7
Video,SVM,0.28,0.6702127659574468,0.6190476190476191,0.8478260869565217,0.7155963302752294,0.6739130434782609,39,24,24,7
Video,SVM,0.29,0.6808510638297872,0.6290322580645161,0.8478260869565217,0.7222222222222222,0.6843297101449275,39,25,23,7
Video,SVM,0.3,0.6702127659574468,0.6229508196721312,0.8260869565217391,0.7102803738317757,0.6734601449275363,38,25,23,8
Video,SVM,0.31,0.6808510638297872,0.6379310344827587,0.8043478260869565,0.7115384615384616,0.6834239130434783,37,27,21,9
Video,SVM,0.32,0.6702127659574468,0.631578947368421,0.782608695652174,0.6990291262135923,0.6725543478260869,36,27,21,10
Video,SVM,0.33,0.6808510638297872,0.6428571428571429,0.782608695652174,0.7058823529411765,0.6829710144927537,36,28,20,10
Video,SVM,0.34,0.7021276595744681,0.6666666666666666,0.782608695652174,0.72,0.7038043478260869,36,30,18,10
Video,SVM,0.35,0.7021276595744681,0.6666666666666666,0.782608695652174,0.72,0.7038043478260869,36,30,18,10
Video,SVM,0.36,0.7127659574468085,0.6792452830188679,0.782608695652174,0.7272727272727273,0.7142210144927537,36,31,17,10
Video,SVM,0.37,0.7021276595744681,0.6730769230769231,0.7608695652173914,0.7142857142857143,0.7033514492753623,35,31,17,11
Video,SVM,0.38,0.7021276595744681,0.6730769230769231,0.7608695652173914,0.7142857142857143,0.7033514492753623,35,31,17,11
Video,SVM,0.39,0.7021276595744681,0.6730769230769231,0.7608695652173914,0.7142857142857143,0.7033514492753623,35,31,17,11
Video,SVM,0.4,0.723404255319149,0.7,0.7608695652173914,0.7291666666666666,0.7241847826086957,35,33,15,11
Video,SVM,0.41,0.723404255319149,0.7,0.7608695652173914,0.7291666666666666,0.7241847826086957,35,33,15,11
Video,SVM,0.42,0.723404255319149,0.7,0.7608695652173914,0.7291666666666666,0.7241847826086957,35,33,15,11
Video,SVM,0.43,0.7127659574468085,0.6938775510204082,0.7391304347826086,0.7157894736842105,0.7133152173913043,34,33,15,12
Video,SVM,0.44,0.7127659574468085,0.7021276595744681,0.717391304347826,0.7096774193548387,0.7128623188405797,33,34,14,13
Video,SVM,0.45,0.7127659574468085,0.7021276595744681,0.717391304347826,0.7096774193548387,0.7128623188405797,33,34,14,13
Video,SVM,0.46,0.7340425531914894,0.7333333333333333,0.717391304347826,0.7252747252747253,0.7336956521739131,33,36,12,13
Video,SVM,0.47,0.7340425531914894,0.7333333333333333,0.717391304347826,0.7252747252747253,0.7336956521739131,33,36,12,13
Video,SVM,0.48,0.7553191489361702,0.7674418604651163,0.717391304347826,0.7415730337078652,0.7545289855072463,33,38,10,13
Video,SVM,0.49,0.7553191489361702,0.7674418604651163,0.717391304347826,0.7415730337078652,0.7545289855072463,33,38,10,13
Video,SVM,0.5,0.7553191489361702,0.7674418604651163,0.717391304347826,0.7415730337078652,0.7545289855072463,33,38,10,13
Video,SVM,0.51,0.7553191489361702,0.7674418604651163,0.717391304347826,0.7415730337078652,0.7545289855072463,33,38,10,13
Video,SVM,0.52,0.7446808510638298,0.7619047619047619,0.6956521739130435,0.7272727272727273,0.743659420289855,32,38,10,14
Video,SVM,0.53,0.7340425531914894,0.7560975609756098,0.6739130434782609,0.7126436781609196,0.7327898550724637,31,38,10,15
Video,SVM,0.54,0.723404255319149,0.75,0.6521739130434783,0.6976744186046512,0.7219202898550725,30,38,10,16
Video,SVM,0.55,0.6914893617021277,0.7297297297297297,0.5869565217391305,0.6506024096385542,0.6893115942028986,27,38,10,19
Video,SVM,0.56,0.7021276595744681,0.75,0.5869565217391305,0.6585365853658537,0.6997282608695652,27,39,9,19
Video,SVM,0.57,0.6914893617021277,0.7428571428571429,0.5652173913043478,0.6419753086419753,0.6888586956521738,26,39,9,20
Video,SVM,0.58,0.6808510638297872,0.7352941176470589,0.5434782608695652,0.625,0.6779891304347826,25,39,9,21
Video,SVM,0.59,0.6808510638297872,0.7352941176470589,0.5434782608695652,0.625,0.6779891304347826,25,39,9,21
Video,SVM,0.6,0.6914893617021277,0.7575757575757576,0.5434782608695652,0.6329113924050633,0.6884057971014492,25,40,8,21
Video,SVM,0.61,0.7127659574468085,0.8064516129032258,0.5434782608695652,0.6493506493506493,0.7092391304347826,25,42,6,21
Video,SVM,0.62,0.7127659574468085,0.8064516129032258,0.5434782608695652,0.6493506493506493,0.7092391304347826,25,42,6,21
Video,SVM,0.63,0.7021276595744681,0.8,0.5217391304347826,0.631578947368421,0.6983695652173914,24,42,6,22
Video,SVM,0.64,0.7127659574468085,0.8275862068965517,0.5217391304347826,0.64,0.708786231884058,24,43,5,22
Video,SVM,0.65,0.6914893617021277,0.8148148148148148,0.4782608695652174,0.6027397260273972,0.6870471014492754,22,43,5,24
Video,SVM,0.66,0.7127659574468085,0.88,0.4782608695652174,0.6197183098591549,0.7078804347826086,22,45,3,24
Video,SVM,0.67,0.723404255319149,0.9166666666666666,0.4782608695652174,0.6285714285714286,0.7182971014492754,22,46,2,24
Video,SVM,0.68,0.7127659574468085,0.9130434782608695,0.45652173913043476,0.6086956521739131,0.707427536231884,21,46,2,25
Video,SVM,0.69,0.7021276595744681,0.9090909090909091,0.43478260869565216,0.5882352941176471,0.6965579710144928,20,46,2,26
Video,SVM,0.7,0.7021276595744681,0.9090909090909091,0.43478260869565216,0.5882352941176471,0.6965579710144928,20,46,2,26
Video,SVM,0.71,0.7021276595744681,0.9090909090909091,0.43478260869565216,0.5882352941176471,0.6965579710144928,20,46,2,26
Video,SVM,0.72,0.7021276595744681,0.9090909090909091,0.43478260869565216,0.5882352941176471,0.6965579710144928,20,46,2,26
Video,SVM,0.73,0.7021276595744681,0.9090909090909091,0.43478260869565216,0.5882352941176471,0.6965579710144928,20,46,2,26
Video,SVM,0.74,0.7021276595744681,0.95,0.41304347826086957,0.5757575757575758,0.6961050724637681,19,47,1,27
Video,SVM,0.75,0.6914893617021277,0.9473684210526315,0.391304347826087,0.5538461538461539,0.6852355072463768,18,47,1,28
Video,SVM,0.76,0.6914893617021277,0.9473684210526315,0.391304347826087,0.5538461538461539,0.6852355072463768,18,47,1,28
Video,SVM,0.77,0.6595744680851063,0.9375,0.32608695652173914,0.4838709677419355,0.6526268115942029,15,47,1,31
Video,SVM,0.78,0.6702127659574468,1.0,0.32608695652173914,0.4918032786885246,0.6630434782608696,15,48,0,31
Video,SVM,0.79,0.6702127659574468,1.0,0.32608695652173914,0.4918032786885246,0.6630434782608696,15,48,0,31
Video,SVM,0.8,0.6595744680851063,1.0,0.30434782608695654,0.4666666666666667,0.6521739130434783,14,48,0,32
Video,SVM,0.81,0.6595744680851063,1.0,0.30434782608695654,0.4666666666666667,0.6521739130434783,14,48,0,32
Video,SVM,0.82,0.6595744680851063,1.0,0.30434782608695654,0.4666666666666667,0.6521739130434783,14,48,0,32
Video,SVM,0.83,0.6595744680851063,1.0,0.30434782608695654,0.4666666666666667,0.6521739130434783,14,48,0,32
Video,SVM,0.84,0.6595744680851063,1.0,0.30434782608695654,0.4666666666666667,0.6521739130434783,14,48,0,32
Video,SVM,0.85,0.648936170212766,1.0,0.2826086956521739,0.4406779661016949,0.6413043478260869,13,48,0,33
Video,SVM,0.86,0.6276595744680851,1.0,0.2391304347826087,0.38596491228070173,0.6195652173913043,11,48,0,35
Video,SVM,0.87,0.6170212765957447,1.0,0.21739130434782608,0.35714285714285715,0.6086956521739131,10,48,0,36
Video,SVM,0.88,0.6063829787234043,1.0,0.1956521739130435,0.32727272727272727,0.5978260869565217,9,48,0,37
Video,SVM,0.89,0.5851063829787234,1.0,0.15217391304347827,0.2641509433962264,0.5760869565217391,7,48,0,39
Video,SVM,0.9,0.574468085106383,1.0,0.13043478260869565,0.23076923076923078,0.5652173913043478,6,48,0,40
Video,SVM,0.91,0.574468085106383,1.0,0.13043478260869565,0.23076923076923078,0.5652173913043478,6,48,0,40
Video,SVM,0.92,0.5425531914893617,1.0,0.06521739130434782,0.12244897959183673,0.532608695652174,3,48,0,43
Video,SVM,0.93,0.5425531914893617,1.0,0.06521739130434782,0.12244897959183673,0.532608695652174,3,48,0,43
Video,SVM,0.94,0.5425531914893617,1.0,0.06521739130434782,0.12244897959183673,0.532608695652174,3,48,0,43
Video,SVM,0.95,0.5319148936170213,1.0,0.043478260869565216,0.08333333333333333,0.5217391304347826,2,48,0,44
Video,SVM,0.96,0.5319148936170213,1.0,0.043478260869565216,0.08333333333333333,0.5217391304347826,2,48,0,44
Video,SVM,0.97,0.5212765957446809,1.0,0.021739130434782608,0.0425531914893617,0.5108695652173914,1,48,0,45
Video,SVM,0.98,0.5212765957446809,1.0,0.021739130434782608,0.0425531914893617,0.5108695652173914,1,48,0,45
Video,SVM,0.99,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Video,RandomForest,0.01,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Video,RandomForest,0.02,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Video,RandomForest,0.03,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Video,RandomForest,0.04,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Video,RandomForest,0.05,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Video,RandomForest,0.06,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Video,RandomForest,0.07,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Video,RandomForest,0.08,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Video,RandomForest,0.09,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Video,RandomForest,0.1,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Video,RandomForest,0.11,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Video,RandomForest,0.12,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Video,RandomForest,0.13,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Video,RandomForest,0.14,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Video,RandomForest,0.15,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Video,RandomForest,0.16,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Video,RandomForest,0.17,0.5,0.4946236559139785,1.0,0.6618705035971223,0.5104166666666666,46,1,47,0
Video,RandomForest,0.18,0.5106382978723404,0.5,1.0,0.6666666666666666,0.5208333333333334,46,2,46,0
Video,RandomForest,0.19,0.5106382978723404,0.5,1.0,0.6666666666666666,0.5208333333333334,46,2,46,0
Video,RandomForest,0.2,0.5106382978723404,0.5,1.0,0.6666666666666666,0.5208333333333334,46,2,46,0
Video,RandomForest,0.21,0.5106382978723404,0.5,1.0,0.6666666666666666,0.5208333333333334,46,2,46,0
Video,RandomForest,0.22,0.5106382978723404,0.5,1.0,0.6666666666666666,0.5208333333333334,46,2,46,0
Video,RandomForest,0.23,0.5106382978723404,0.5,1.0,0.6666666666666666,0.5208333333333334,46,2,46,0
Video,RandomForest,0.24,0.5212765957446809,0.5054945054945055,1.0,0.6715328467153284,0.53125,46,3,45,0
Video,RandomForest,0.25,0.5212765957446809,0.5054945054945055,1.0,0.6715328467153284,0.53125,46,3,45,0
Video,RandomForest,0.26,0.5212765957446809,0.5054945054945055,1.0,0.6715328467153284,0.53125,46,3,45,0
Video,RandomForest,0.27,0.5425531914893617,0.5168539325842697,1.0,0.6814814814814815,0.5520833333333334,46,5,43,0
Video,RandomForest,0.28,0.5531914893617021,0.5227272727272727,1.0,0.6865671641791045,0.5625,46,6,42,0
Video,RandomForest,0.29,0.5638297872340425,0.5287356321839081,1.0,0.6917293233082706,0.5729166666666666,46,7,41,0
Video,RandomForest,0.3,0.574468085106383,0.5348837209302325,1.0,0.696969696969697,0.5833333333333334,46,8,40,0
Video,RandomForest,0.31,0.574468085106383,0.5357142857142857,0.9782608695652174,0.6923076923076923,0.5828804347826086,45,9,39,1
Video,RandomForest,0.32,0.5851063829787234,0.5432098765432098,0.9565217391304348,0.6929133858267716,0.5928442028985508,44,11,37,2
Video,RandomForest,0.33,0.5957446808510638,0.55,0.9565217391304348,0.6984126984126984,0.6032608695652174,44,12,36,2
Video,RandomForest,0.34,0.6170212765957447,0.5641025641025641,0.9565217391304348,0.7096774193548387,0.6240942028985508,44,14,34,2
Video,RandomForest,0.35,0.6170212765957447,0.5657894736842105,0.9347826086956522,0.7049180327868853,0.6236413043478262,43,15,33,3
Video,RandomForest,0.36,0.6170212765957447,0.5675675675675675,0.9130434782608695,0.7,0.6231884057971014,42,16,32,4
Video,RandomForest,0.37,0.6063829787234043,0.5633802816901409,0.8695652173913043,0.6837606837606838,0.6118659420289855,40,17,31,6
Video,RandomForest,0.38,0.5957446808510638,0.5571428571428572,0.8478260869565217,0.6724137931034483,0.6009963768115942,39,17,31,7
Video,RandomForest,0.39,0.5851063829787234,0.5507246376811594,0.8260869565217391,0.6608695652173913,0.5901268115942029,38,17,31,8
Video,RandomForest,0.4,0.5851063829787234,0.5538461538461539,0.782608695652174,0.6486486486486487,0.5892210144927537,36,19,29,10
Video,RandomForest,0.41,0.6170212765957447,0.5833333333333334,0.7608695652173914,0.660377358490566,0.620018115942029,35,23,25,11
Video,RandomForest,0.42,0.6382978723404256,0.603448275862069,0.7608695652173914,0.6730769230769231,0.6408514492753623,35,25,23,11
Video,RandomForest,0.43,0.6595744680851063,0.625,0.7608695652173914,0.6862745098039216,0.6616847826086957,35,27,21,11
Video,RandomForest,0.44,0.6595744680851063,0.6346153846153846,0.717391304347826,0.673469387755102,0.6607789855072463,33,29,19,13
Video,RandomForest,0.45,0.6914893617021277,0.673469387755102,0.717391304347826,0.6947368421052632,0.6920289855072463,33,32,16,13
Video,RandomForest,0.46,0.6914893617021277,0.6808510638297872,0.6956521739130435,0.6881720430107527,0.6915760869565217,32,33,15,14
Video,RandomForest,0.47,0.6808510638297872,0.6904761904761905,0.6304347826086957,0.6590909090909091,0.6798007246376812,29,35,13,17
Video,RandomForest,0.48,0.7127659574468085,0.7435897435897436,0.6304347826086957,0.6823529411764706,0.7110507246376812,29,38,10,17
Video,RandomForest,0.49,0.7340425531914894,0.8,0.6086956521739131,0.691358024691358,0.7314311594202898,28,41,7,18
Video,RandomForest,0.5,0.7340425531914894,0.8,0.6086956521739131,0.691358024691358,0.7314311594202898,28,41,7,18
Video,RandomForest,0.51,0.7127659574468085,0.7878787878787878,0.5652173913043478,0.6582278481012658,0.7096920289855072,26,41,7,20
Video,RandomForest,0.52,0.723404255319149,0.8333333333333334,0.5434782608695652,0.6578947368421053,0.7196557971014492,25,43,5,21
Video,RandomForest,0.53,0.723404255319149,0.8571428571428571,0.5217391304347826,0.6486486486486487,0.7192028985507246,24,44,4,22
Video,RandomForest,0.54,0.7127659574468085,0.8518518518518519,0.5,0.6301369863013698,0.7083333333333333,23,44,4,23
Video,RandomForest,0.55,0.7446808510638298,0.9583333333333334,0.5,0.6571428571428571,0.7395833333333333,23,47,1,23
Video,RandomForest,0.56,0.7340425531914894,0.9565217391304348,0.4782608695652174,0.6376811594202898,0.728713768115942,22,47,1,24
Video,RandomForest,0.57,0.7340425531914894,1.0,0.45652173913043476,0.6268656716417911,0.7282608695652174,21,48,0,25
Video,RandomForest,0.58,0.723404255319149,1.0,0.43478260869565216,0.6060606060606061,0.717391304347826,20,48,0,26
Video,RandomForest,0.59,0.723404255319149,1.0,0.43478260869565216,0.6060606060606061,0.717391304347826,20,48,0,26
Video,RandomForest,0.6,0.7021276595744681,1.0,0.391304347826087,0.5625,0.6956521739130435,18,48,0,28
Video,RandomForest,0.61,0.6914893617021277,1.0,0.3695652173913043,0.5396825396825397,0.6847826086956521,17,48,0,29
Video,RandomForest,0.62,0.6595744680851063,1.0,0.30434782608695654,0.4666666666666667,0.6521739130434783,14,48,0,32
Video,RandomForest,0.63,0.648936170212766,1.0,0.2826086956521739,0.4406779661016949,0.6413043478260869,13,48,0,33
Video,RandomForest,0.64,0.6276595744680851,1.0,0.2391304347826087,0.38596491228070173,0.6195652173913043,11,48,0,35
Video,RandomForest,0.65,0.6170212765957447,1.0,0.21739130434782608,0.35714285714285715,0.6086956521739131,10,48,0,36
Video,RandomForest,0.66,0.6170212765957447,1.0,0.21739130434782608,0.35714285714285715,0.6086956521739131,10,48,0,36
Video,RandomForest,0.67,0.6063829787234043,1.0,0.1956521739130435,0.32727272727272727,0.5978260869565217,9,48,0,37
Video,RandomForest,0.68,0.5957446808510638,1.0,0.17391304347826086,0.2962962962962963,0.5869565217391304,8,48,0,38
Video,RandomForest,0.69,0.5957446808510638,1.0,0.17391304347826086,0.2962962962962963,0.5869565217391304,8,48,0,38
Video,RandomForest,0.7,0.5957446808510638,1.0,0.17391304347826086,0.2962962962962963,0.5869565217391304,8,48,0,38
Video,RandomForest,0.71,0.5851063829787234,1.0,0.15217391304347827,0.2641509433962264,0.5760869565217391,7,48,0,39
Video,RandomForest,0.72,0.5638297872340425,1.0,0.10869565217391304,0.19607843137254902,0.5543478260869565,5,48,0,41
Video,RandomForest,0.73,0.5531914893617021,1.0,0.08695652173913043,0.16,0.5434782608695652,4,48,0,42
Video,RandomForest,0.74,0.5319148936170213,1.0,0.043478260869565216,0.08333333333333333,0.5217391304347826,2,48,0,44
Video,RandomForest,0.75,0.5319148936170213,1.0,0.043478260869565216,0.08333333333333333,0.5217391304347826,2,48,0,44
Video,RandomForest,0.76,0.5319148936170213,1.0,0.043478260869565216,0.08333333333333333,0.5217391304347826,2,48,0,44
Video,RandomForest,0.77,0.5212765957446809,1.0,0.021739130434782608,0.0425531914893617,0.5108695652173914,1,48,0,45
Video,RandomForest,0.78,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Video,RandomForest,0.79,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Video,RandomForest,0.8,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Video,RandomForest,0.81,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Video,RandomForest,0.82,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Video,RandomForest,0.83,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Video,RandomForest,0.84,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Video,RandomForest,0.85,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Video,RandomForest,0.86,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Video,RandomForest,0.87,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Video,RandomForest,0.88,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Video,RandomForest,0.89,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Video,RandomForest,0.9,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Video,RandomForest,0.91,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Video,RandomForest,0.92,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Video,RandomForest,0.93,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Video,RandomForest,0.94,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Video,RandomForest,0.95,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Video,RandomForest,0.96,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Video,RandomForest,0.97,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Video,RandomForest,0.98,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Video,RandomForest,0.99,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Video,XGBoost,0.01,0.5425531914893617,0.5168539325842697,1.0,0.6814814814814815,0.5520833333333334,46,5,43,0
Video,XGBoost,0.02,0.6063829787234043,0.5542168674698795,1.0,0.7131782945736435,0.6145833333333334,46,11,37,0
Video,XGBoost,0.03,0.648936170212766,0.5844155844155844,0.9782608695652174,0.7317073170731707,0.6557971014492754,45,16,32,1
Video,XGBoost,0.04,0.6595744680851063,0.5921052631578947,0.9782608695652174,0.7377049180327869,0.666213768115942,45,17,31,1
Video,XGBoost,0.05,0.6914893617021277,0.6164383561643836,0.9782608695652174,0.7563025210084033,0.697463768115942,45,20,28,1
Video,XGBoost,0.06,0.7021276595744681,0.625,0.9782608695652174,0.7627118644067796,0.7078804347826086,45,21,27,1
Video,XGBoost,0.07,0.7021276595744681,0.6285714285714286,0.9565217391304348,0.7586206896551724,0.707427536231884,44,22,26,2
Video,XGBoost,0.08,0.723404255319149,0.6470588235294118,0.9565217391304348,0.7719298245614035,0.7282608695652174,44,24,24,2
Video,XGBoost,0.09,0.7446808510638298,0.6666666666666666,0.9565217391304348,0.7857142857142857,0.7490942028985508,44,26,22,2
Video,XGBoost,0.1,0.7553191489361702,0.676923076923077,0.9565217391304348,0.7927927927927928,0.7595108695652174,44,27,21,2
